docTokenBegin,text,ner,nerConfidences
12940,he,PERSON,
12945,his,PERSON,
12956,his,PERSON,
12963,his,PERSON,
12982,James,PERSON,{'PERSON': 0.97941056724507}
12991,Hayes,PERSON,{'PERSON': 0.98080119192549}
12977,his,PERSON,
12994,him,PERSON,
13024,Arthur,PERSON,{'PERSON': 0.93260913421545}
13028,him,PERSON,
13041,he,PERSON,
13070,Mrs. Hayes,PERSON,
13113,James,PERSON,{'PERSON': 0.99536015267327}
13061,him,PERSON,
13086,he,PERSON,
13120,Mr. Holmes,PERSON,
13164,Holmes,PERSON,{'PERSON': 0.97907311863249}
13225,James Wilder,PERSON,{'PERSON': 0.99998180632279}
13229,his,PERSON,
13232,his,PERSON,
13243,Duke,PERSON,{'PERSON': 0.581105229984}
13245,his,PERSON,
13277,him,PERSON,
13307,he,PERSON,
13346,Holdernesse,LOCATION,{'LOCATION': 0.49419314617249}
13355,his,PERSON,
13364,his,PERSON,
13369,his,PERSON,
13372,him,PERSON,
13410,Duke,ORGANIZATION,{'ORGANIZATION': 0.53537782232189}
13430,Holmes,PERSON,{'PERSON': 0.98331043160858}
13443,Duke,ORGANIZATION,{'ORGANIZATION': 0.61525253525373}
13469,Holmes,PERSON,{'PERSON': 0.97215244643922}
13530,Hayes,PERSON,{'PERSON': 0.94377465180384}
13538,him,PERSON,
13547,him,PERSON,
13552,he,PERSON,
13570,him,PERSON,
13576,his,PERSON,
13588,he,PERSON,
13638,Mr. James Wilder,PERSON,
13656,Mr. Holmes,PERSON,
13678,Australia,LOCATION,{'LOCATION': 0.99702804882503}
13665,he,PERSON,
13675,his,PERSON,
13720,Duchess,MISC,{'MISC': 0.44081213452991}
13704,his,PERSON,
13745,Mr. Holmes,PERSON,
13753,this morning,TIME,{'TIME': 0.89655240978914}
13764,Holmes,PERSON,{'PERSON': 0.98387606474374}
13807,Hayes,PERSON,{'PERSON': 0.99156990363562}
13810,his,PERSON,
13824,Mr. Wilder,PERSON,
13827,he,PERSON,
13851,his,PERSON,
13855,he,PERSON,
13871,He,PERSON,
13905,Holdernesse Hall,LOCATION,{'LOCATION': 0.97037404294858}
13950,Holdernesse,LOCATION,{'LOCATION': 0.66140300781987}
13957,Holmes,PERSON,{'PERSON': 0.99553364831597}
13964,his,PERSON,
13966,he,PERSON,
13982,his,PERSON,
13991,he,PERSON,
13994,he,PERSON,
14022,Holmes,PERSON,{'PERSON': 0.98628548114063}
14025,his,PERSON,
14032,his,PERSON,
14046,he,PERSON,
14049,he,PERSON,
14060,his,PERSON,
